"codmun";"pop65py_share";"itu_sus_per100k";"itu_sus_per100k_100km";"densidade"
"812";220730;0.0832112831380886;0;0;10.2945353258026
"813";220735;0.109282849307827;0;0;3.41958800803679
"814";220740;0.0729865605155472;0;0;2.49614656447506
"815";220750;0.0898751044253028;0;2.26555986515388;9.66394962579543
"816";220755;0.0856714575670933;0;0;9.13606097794911
"817";220760;0.0564967119362137;0;0;3.13826626098408
"818";220770;0.0751890203176338;11.1054495094004;3.06527779530796;350.16814163352
"819";220775;0.0802751275611688;0;7.09361994312707;6.68595886472356
"820";220777;0.107541473073855;0;0;7.93851355472869
"821";220779;0.0864429980103095;0;6.76674885310177;9.33807161741528
"822";220780;0.0780633538207769;0;0;10.5542772637998
"823";220785;0.0937082141966811;0;0;3.37857351766806
"824";220790;0.0880424048318494;0;1.2468174983355;25.0581879040377
"825";220793;0.0633239383681081;0;0;2.90577098296407
"826";220795;0.060789040205447;0;0;4.79810581994297
"827";220800;0.0677389403172019;0;0;135.114255227748
"828";220810;0.0784889855130274;0;0;2.65510968901357
"829";220820;0.0766593175098875;0;0;9.4437585635257
"830";220830;0.0792171944396107;0;1.30725789583769;12.1150088004018
"831";220840;0.0898888234948271;15.688243230523;1.9163659569086;45.1970906510555
"832";220850;0.061565748404284;0;1.37697234075659;49.4688203467478
"833";220855;0.068247145152186;0;0;2.3087953988273
"834";220860;0.118563319336219;0;6.90543840147817;15.8788513642819
"835";220865;0.0818454449912878;0;0;6.97920250584973
"836";220870;0.0596597396665905;0;0;3.54851884385869
"837";220880;0.0896559580770107;0;2.28866470146658;14.3704897381051
"838";220885;0.0555956800193354;0;0;1.94231032322636
"839";220887;0.0703426562813976;0;0;4.40898033440694
"840";220890;0.0635695954570476;0;5.48591491345969;1.83591425262582
"841";220900;0.102837604885054;0;0;10.1123825188339
"842";220910;0.0900440955367086;0;0;10.6877586405006
"843";220915;0.094977571190012;0;0;4.09170571193533
"844";220920;0.0597208368387732;0;0;1.18286995430853
"845";220930;0.0737648330004959;0;0;4.91768605849485
"846";220935;0.0923086258925187;0;0;41.6430314326103
"847";220937;0.0891265691299985;0;2.22486734228472;15.4557052069677
"848";220940;0.0894391994561969;0;0;16.5863917846989
"849";220945;0.0759758808873725;0;2.3688430807278;64.0073660449091
"850";220950;0.091596415907669;0;0;4.44202946174574
"851";220955;0.0965394012158;0;0;6.77060242212055
"852";220960;0.136620976400827;0;0;4.7101443498199
"853";220965;0.0616907150679824;0;0;5.34368939280919
"854";220970;0.0974609195927804;0;3.65866151527125;4.79239780258305
"855";220975;0.062274555693703;0;0;2.18362519318767
"856";220980;0.0793444343054561;0;1.66583097479431;33.3111214766442
"857";220985;0.109028353202916;0;0;9.57678597069529
"858";220987;0.0791171513696878;0;1.14971998569748;7.36619626953988
"859";220990;0.110120516296954;0;0;6.17530979353784
"860";220995;0.0848532182070081;0;0;12.2234420929609
"861";220997;0.0734058209765041;0;1.32637077103259;37.200909282651
"862";221000;0.072047028984474;0;0;13.4424420381824
"863";221005;0.0667276709801999;0;3.01976266902283;16.7292420130249
"864";221010;0.0879906306306307;0;3.63106887774554;2.91335903304448
"865";221020;0.104003766143644;0;0;17.972556361776
"866";221030;0.0901857875602147;0;0;21.8229909142435
"867";221035;0.0954284863184319;0;0;6.79044461952401
"868";221037;0.100036623421077;0;0;12.1234925937483
"869";221038;0.111036325882118;0;0;5.49597283656382
"870";221039;0.0732285918930389;0;0;3.73719641425839
"871";221040;0.0867355639281327;0;0.728979865576113;3.54557251493677
"872";221050;0.083794925568453;0;7.38305209639255;27.5040132127311
"873";221060;0.0687725096200851;0;0;14.2966609938156
"874";221062;0.0620198626430264;0;0;3.90280581303233
"875";221063;0.0788641301464256;0;0;1.35994933347887
"876";221065;0.0871628540613661;0;2.12503267237734;9.71799020639095
"877";221070;0.0703968911512073;0;0;13.5888135659408
"878";221080;0.0886015358646819;0;0;9.31083771804698
"879";221090;0.0737481365383842;0;0;6.00640017641175
"880";221093;0.0988080260494148;0;0;32.5263316499871
"881";221095;0.0809443343287878;0;0;1.8320464488035
"882";221097;0.0823290475188071;0;2.35667859146034;6.91206677317336
"883";221100;0.0578797605972809;11.9096485497401;7.34895214696948;619.276429391983
"884";221110;0.0777802201994774;0;7.29387249480682;37.8338348472492
"885";221120;0.0682137722566405;0;0;2.55079174759371
"886";221130;0.10918395785358;0;0;15.6749307576841
"887";221135;0.0705006828254732;0;0;10.9948863573338
"888";221140;0.104331607763428;0;2.2945989729375;18.5517250108644
"889";221150;0.105896024264998;0;0;8.99191166579915
"890";221160;0.0730051624182906;0;0;13.4894926326617
"891";221170;0.0774753555556489;0;0;16.4970906006585
"892";230010;0.089838521876039;0;8.53481680575387;64.4959714211455
"893";230015;0.0691491407027453;0;5.31221470943685;118.452023815018
"894";230020;0.0712498247678984;0;8.25914783213888;74.2541879779838
"895";230030;0.108338980444259;0;0;23.9238355145925
"896";230040;0.0901722824308326;0;0;7.0955722694062
"897";230050;0.0960296470432217;0;5.53611354495066;84.9219210371243
"898";230060;0.117253215694616;0;7.55637680301383;103.488132094943
"899";230070;0.0854622517923259;0;0.733539376393725;12.7041593935057
"900";230075;0.0766521128601611;0;6.03620758759342;36.7058595252603
"901";230080;0.106461622979787;0;8.543628434957;28.21652175922
"902";230090;0.096255204269628;0;5.5057851815788;27.2326188462811
"903";230100;0.0669561504336041;0;5.58709687012185;165.674793226664
"904";230110;0.0749896725047797;0;4.10201899591492;60.3684656986613
"905";230120;0.0968836994877289;0;5.27279260278225;41.052007180258
"906";230125;0.11292379327746;0;0.274705275577465;31.8462405894228
"907";230130;0.0823273867710723;0;8.69321293084056;19.6384162050196
"908";230140;0.087307389697486;0;5.28931260264039;94.7410611399656
"909";230150;0.0971737614562586;0;0;7.33407772287931
"910";230160;0.103720204945422;0;8.21442181479443;20.2722824562558
"911";230170;0.109301432543435;0;7.46545449805483;27.8810660706424
"912";230180;0.105479148181011;0;7.56719757436921;43.0899447635274
"913";230185;0.075501283367193;0;0;16.7911517817992
"914";230190;0.0833741019877621;26.3240157285994;8.33229179685873;98.9134402573016
"915";230195;0.0734705961546526;0;5.31208840685971;86.0066999226932
"916";230200;0.11212481885323;0;8.83449610892414;31.7609152226905
"917";230205;0.0770987146123239;0;2.23426388233578;38.8736017926101
"918";230210;0.0879428691497091;0;5.32052859451587;113.26912361697
"919";230220;0.0852736800985648;0;5.57178913294424;33.4560617153207
"920";230230;0.0775909377085656;0;7.19734446778517;38.7041536338656
"921";230240;0.0984198579315389;0;0;19.2025712539201
"922";230250;0.0803444493479743;16.1691290902844;8.57674169582975;75.0147405210049
"923";230260;0.0675579582563963;0;0;56.5914470231656
"924";230270;0.105362222656565;0;0;25.3181745124157
"925";230280;0.0869778144617471;0;0;25.7384439336629
"926";230290;0.0917329133694015;0;5.14271020827976;78.5393005486672
"927";230300;0.0786905362885209;0;5.15066419684011;24.2121366209241
"928";230310;0.104283306298434;0;6.10750180374887;24.8836350594298
"929";230320;0.0880459525625222;0;7.39958694448592;42.7245304559123
"930";230330;0.107885596668871;0;7.67973144691683;18.2841462461538
"931";230340;0.0883880361193123;0;7.27025149938246;48.860194923187
"932";230350;0.0836657597715031;0;5.50809145297456;85.3092952637764
"933";230360;0.0765230809920093;0;0;42.1220396064349
"934";230365;0.0961823998654305;0;0.282233938066585;13.3121264454314
"935";230370;0.0509631726692833;0;5.35013390435945;297.554212317065
"936";230380;0.115222335390693;0;7.37144291314744;34.5890927024398
"937";230390;0.0909974156363434;0;2.19754082255246;54.993087402212
"938";230393;0.0866495440358229;0;0;16.5295338465388
"939";230395;0.072381184287668;0;5.17756003725338;65.2597063060206
"940";230400;0.0766659653041533;0;5.61690884281193;30.9969453521908
"941";230410;0.0966822331999757;2.66403814902629;0.450855611236224;25.1494318721136
"942";230420;0.0776476022098289;23.4629852485941;7.69276565628322;115.425910468743
"943";230423;0.0983897888043646;0;1.27114200456976;25.8405280118561
"944";230425;0.077624315794166;0;8.04460357266208;71.8353422382048
"945";230426;0.120125390626904;0;0;20.3445304308328
"946";230427;0.0932526330387055;0;2.8528379397861;19.8701592147829
"947";230428;0.0478640684757725;0;5.58709687012185;670.912735669517
"948";230430;0.105896741547457;0;7.4589862314218;35.5901534285822
"949";230435;0.0748323953124277;0;4.99126528574994;42.4928530991002
"950";230440;0.0667688573995601;9.29067912616667;5.47590348543465;8462.37109936514
"951";230445;0.0779251936905914;0;3.51669051900236;57.3881497698439
"952";230450;0.0849531297395116;0;6.17578253340481;65.425805101672
"953";230460;0.0880644610584457;0;0;30.1947727795599
"954";230465;0.0990742394357084;0;6.54270993811469;59.5616006673309
"955";230470;0.073422764669657;0;7.20306793069304;20.550290743301
"956";230480;0.0864038243146022;0;7.12672656086447;40.0706549028047
"957";230490;0.109326531675841;0;5.35300956903991;71.1454833923215
"958";230495;0.0659225278826245;0;5.44491067711855;103.38484610608
"959";230500;0.0878587158694206;0;6.53052979140617;63.5808813876268
"960";230510;0.12002861803738;0;5.145434246641;39.5850997060022
"961";230520;0.10550229543476;0;7.52849339203603;21.964478241115
"962";230523;0.0517120405246488;0;5.39049577346007;411.778994375829
"963";230526;0.0917191854403319;0;0;15.1457768224235
"964";230530;0.0916151929982769;0;6.16668804451855;60.3609825835805
"965";230533;0.0810565210690551;0;0;29.3000452984032
"966";230535;0.0670422632006803;0;5.79768596707923;46.9912680334093
"967";230540;0.087767129330275;0;2.3438028983293;36.4292750482083
"968";230550;0.0895814133522926;0;6.11075402178144;104.065881347459
"969";230560;0.103195092538928;0;0.369921669086571;8.12070329362046
"970";230565;0.118636733684396;0;0.295641068092051;16.4407546827134
"971";230570;0.10737639751937;0;8.20004885381219;44.9860401869024
"972";230580;0.10500236776263;0;6.5215991977586;66.8845409864084
"973";230590;0.0987844829082665;0;0.245402988517594;25.7574879083747
"974";230600;0.105530537827187;0;0.672336706222476;16.9535757780865
"975";230610;0.0741121299991595;0;5.55856129610827;16.3685239891654
"976";230620;0.113483183303852;0;4.01059844231844;36.4553098256587
"977";230625;0.0571544960818402;0;5.45177879671328;257.134677198964
"978";230630;0.0741594755570898;0;5.95607277209127;120.873323646191
"979";230640;0.0716114320762725;0;6.0126939995719;80.066460129546
"980";230650;0.0850071495722777;0;5.23083925652057;33.9378758021749
"981";230655;0.0636687579835536;0;8.17910271971524;57.9785768144448
"982";230660;0.0842772524491618;0;0;25.05466318558
"983";230670;0.09694457340962;0;0.634026958826289;9.90898969031533
"984";230680;0.0856120482847934;0;0.711303321075206;18.2338276912112
"985";230690;0.0976618333847519;0;0.577094540589464;18.5017863022106
"986";230700;0.0759390469979928;0;4.34877969460222;39.7571521205297
"987";230710;0.0940810914162675;0;8.52684324399673;50.0642225402767
"988";230720;0.100768883575761;0;9.64310483289271;21.4518988269596
"989";230725;0.0587307045891135;0;9.29584587239654;93.7047012615474
"990";230730;0.0758372046449449;18.2343995594569;7.81805714871611;1050.76742352814
"991";230740;0.103033839360355;0;7.79016351312281;26.3448384407276
"992";230750;0.109449732172798;0;7.5408146593437;33.412923175878
"993";230760;0.0731392743948608;0;4.41227110144675;79.618548739129
"994";230763;0.0826884810622309;0;0;19.9502696483497
"995";230765;0.0528093682136399;0;5.37547241298888;2152.14474022328
"996";230770;0.0653675253411319;0;5.32807973213509;217.818184934148
"997";230780;0.0669613727490596;0;6.62141737177405;47.2917138822545
"998";230790;0.0804369108983046;0;6.26987550535197;36.7216464268648
"999";230800;0.0728800914420958;0;4.73034211726329;67.6740991228997
"1000";230810;0.0802906489328437;0;9.75276734773492;43.4231378763867
"1001";230820;0.0931342164863292;0;4.79070679533015;99.1091387462001
"1002";230830;0.0915765939985734;0;8.97498421128697;49.1558409040282
"1003";230835;0.116311301706546;0;0;26.3692976219637
"1004";230837;0.0806351164130514;0;5.88346041607832;19.2880264379591
"1005";230840;0.0840898349502398;0;7.546857012422;58.1461136736794
"1006";230850;0.10063718452031;0;0;20.8247863167069
"1007";230860;0.0967544787374662;0;0.281258745389114;19.2339149705671
"1008";230870;0.0916868066584168;0;0;22.4564584794848
"1009";230880;0.0719118006315723;0;5.73181524296018;20.9653368593255
"1010";230890;0.082153823478944;0;6.42902146007363;54.3118570602499
"1011";230900;0.107674907805927;0;6.42842081985508;75.3681252926791
"1012";230910;0.0676142281660534;0;5.145434246641;131.616828822575
"1013";230920;0.0825900669784905;0;7.47292133575978;54.9217223905104
"1014";230930;0.108181461122199;0;0.295875933303647;43.7800494225219
"1015";230940;0.0916985383013097;0;0.515153232328956;30.1412226631766
"1016";230945;0.0899012578987869;0;5.08227235774607;33.4921206958687
"1017";230950;0.103998885610111;0;2.48512606032045;37.1775469848977
"1018";230960;0.0597313671527865;0;5.44741987789872;284.426137816415
"1019";230970;0.0466273601565624;0;5.44491067711855;624.133117175538
"1020";230980;0.0884818542790244;0;5.16654180857296;107.139362998408
"1021";230990;0.101519646813854;0;6.37193764676696;70.6920943919416
"1022";231000;0.0984133228429058;0;3.77894486930191;21.3922833996979
"1023";231010;0.0926293197924002;0;5.16654180857296;102.516757696127
"1024";231020;0.0744967650156287;0;5.60000812904406;111.891026272093
"1025";231025;0.0757984027333896;0;5.66851182821849;113.058420432111
"1026";231030;0.105236738987489;0;0;13.5694862455421
"1027";231040;0.0939915985041363;0;5.09153366232579;21.6305230714453
"1028";231050;0.0973319858201374;0;0;33.1469393993154
"1029";231060;0.0713998655625634;0;9.96008793562437;59.8527926874635
"1030";231070;0.0810537443644347;0;5.22342681652566;27.0510408483327
"1031";231080;0.100750851767721;0;2.4292437764124;37.3530518413832
"1032";231085;0.08924298464325;0;5.66570296409932;280.253400510583
"1033";231090;0.109274926368867;0;0;28.5396395189289
"1034";231095;0.113288678178904;0;6.66845084773793;44.3950847568558
"1035";231100;0.0944241079742463;0;0.252991946001399;9.40972908311215
"1036";231110;0.0915815084097405;0;8.83955483422212;66.9171929200391
"1037";231120;0.0947059766855683;0;7.91290905457052;32.004521301389
"1038";231123;0.0789146159810644;0;0.648317130807706;15.6426820356018
"1039";231126;0.0972702173585661;0;0.633432571102806;20.1568007125909
"1040";231130;0.0852055889371851;0;0;43.1142252792012
"1041";231135;0.109465447751234;0;0;24.7561308014438
"1042";231140;0.0952178274797513;0;0;23.7838523879943
"1043";231150;0.0672942497428768;0;4.42854447221377;35.8963234322679
"1044";231160;0.0961632786471505;0;5.29047141300172;111.428329482356
"1045";231170;0.105605528427425;0;6.54796515434863;50.7978302663367
"1046";231180;0.0732125688698398;0;4.22100445224209;47.7216991467273
"1047";231190;0.0940852307103732;0;7.14792498385098;11.4445070275702
"1048";231195;0.0771090198015668;0;0;20.3844202750253
"1049";231200;0.0809668271193754;0;4.8636334454563;33.1245058211569
"1050";231210;0.0895033323557075;0;7.52486430161376;20.6065496132325
"1051";231220;0.0914743131788806;0;6.18952830842667;10.2515122124263
"1052";231230;0.0815969551150602;0;6.30245745421055;133.816164880988
"1053";231240;0.0669923014312928;0;5.16175439706546;57.5765307636165
"1054";231250;0.119911403926009;0;0.66832336603291;27.5218195676523
"1055";231260;0.0938631594469835;0;5.35219954899086;105.302567859032
"1056";231270;0.106496833521049;0;0;27.8655048375871
"1057";231280;0.0748260453913187;0;5.41250114564608;17.7867474248897
"1058";231290;0.0612507989469417;35.8963313949314;4.92821884971429;99.9016666392713
"1059";231300;0.109736261600772;0;0.623991863146105;11.90932737791
"1060";231310;0.0847541865514833;0;4.70343486421093;36.1481254673819
"1061";231320;0.102177241012918;0;0.297102213560042;12.7726238655616
"1062";231325;0.0972304266052866;0;8.05761610858676;21.6273057455557
"1063";231330;0.101494319918541;0;0;14.5905194660773
"1064";231335;0.0810263481957949;0;5.25134329361451;25.0399693162183
"1065";231340;0.0618976907237787;0;6.17418105662465;82.5847691879897
"1066";231350;0.0785004137501862;0;6.08249531427125;59.7970335675254
"1067";231355;0.0805285179097955;0;5.80105153415591;79.5697322005267
"1068";231360;0.0766460134282719;0;6.2446140204074;81.5015353822405
"1069";231370;0.116561286955457;0;6.45193848811278;29.3673983501974
"1070";231375;0.0726499636005524;0;5.52758207735004;62.762951135442
"1071";231380;0.0744965077287586;0;4.52318948786639;218.561368209256
"1072";231390;0.0770412154948107;0;5.93370860743771;19.7267240279611
"1073";231395;0.102147056825539;0;6.54796515434863;102.477697376129
"1074";231400;0.107814172443539;0;7.19971561123336;49.0423819483937
"1075";231410;0.0758540350389936;0;6.32903380969861;46.0405367263962
"1076";240010;0.108407902597643;0;1.27313525470662;18.3280577715107
"1077";240020;0.0672215890735046;0;5.08424370769578;44.2244457367493
"1078";240030;0.0900469448386786;0;4.90185108815766;19.1624477809847
"1079";240040;0.0672333617304216;0;2.45303349390103;63.7281982479678
"1080";240050;0.107745631674132;0;3.34203164813646;35.6815886465288
"1081";240060;0.0863662453492934;0;2.09581214816554;37.1842734188288
"1082";240070;0.062309024836025;0;5.91453496968801;74.8743035738551
"1083";240080;0.0904933598608619;0;4.57215102808792;15.8094452130715
"1084";240090;0.0942129140654276;0;2.05040721087208;29.1428641428846
"1085";240100;0.0820834731744647;0;4.05550109225563;22.34915072104
"1086";240110;0.0818752243926655;0;5.17584366251699;79.247495981024
"1087";240120;0.0736291290301082;0;6.15223768070334;122.973476478896
"1088";240130;0.0959812496248354;0;4.12259892220925;10.7452556095407
"1089";240140;0.0633506118005797;0;8.28375078457984;37.2468523217663
"1090";240145;0.0526025884287609;0;4.36239351255184;33.9041348898667
"1091";240150;0.11583347566723;0;5.77851756591776;26.2209584212388
"1092";240160;0.0837435987279905;0;6.31522643477494;18.1652710840372
"1093";240165;0.0782251546391752;0;0;8.87507445201346
"1094";240170;0.0919417857047456;0;5.90795782861586;83.1892489859467
"1095";240180;0.084558858210152;0;5.85338650336783;204.827888692149
"1096";240185;0.0752709006669076;0;0;28.9718259297177
"1097";240190;0.0917888328073201;0;6.28110781879889;13.9819444550794
"1098";240200;0.0902605995584222;0;1.20729690247858;54.9852513137075
"1099";240210;0.113166560025665;0;0;52.1319253065827
"1100";240220;0.0620553858503774;0;7.97119289293669;138.497260525083
"1101";240230;0.0971925917350789;0;4.42368337996633;18.6557255273074
"1102";240240;0.0888304176279711;0;1.16516166618118;32.9627945499131
"1103";240250;0.0771936447607024;0;5.70449241178498;20.5722210311413
"1104";240260;0.0701912255410649;0;6.75933763934896;100.848741373935
"1105";240270;0.101786312904195;0;0;28.4013385064524
"1106";240280;0.113372324638219;0;5.31619873156594;29.6530783642354
"1107";240290;0.0897629543704754;0;2.29228501762512;41.8989405748726
"1108";240300;0.1044728145978;0;1.23123267937778;27.0898827029037
"1109";240310;0.0932155683839399;0;0;51.6735716707025
"1110";240320;0.0883665597989355;0;2.53161471074427;62.2488723986038
"1111";240325;0.0474550623104853;3.82454516596614;6.37075030335888;2062.74696385659
"1112";240330;0.104743926187867;0;2.60061239605978;44.5967761175039
"1113";240340;0.0896215800354178;0;7.07948543825452;22.7786478479914
"1114";240350;0.0841197756513369;0;6.03761024504251;77.4967240389287
"1115";240360;0.069171070664247;0;6.83791749157651;200.669799984357
"1116";240370;0.0931566529164936;0;4.13005216573582;22.2345499290743
"1117";240375;0.105986575361229;0;0;9.41951721487286
"1118";240380;0.110108152796696;0;0;18.0686493778687
"1119";240390;0.10844662471671;0;2.0175038635199;15.6203527247491
"1120";240400;0.105841335607459;0;2.05040721087208;64.7134120324278
"1121";240410;0.0629584836054572;0;0;7.99955395003653
"1122";240420;0.0644613110809611;0;5.90866281588965;135.116159330972
"1123";240430;0.0853596854586142;0;4.24522250964635;11.5063520871143
"1124";240440;0.0797233977817531;0;5.10183710499581;82.7217395493745
"1125";240450;0.055105758318091;0;0;59.4215410345055
"1126";240460;0.0741140995968394;0;6.22210752386429;43.6755675772687
"1127";240470;0.0602907074338905;0;5.51138460358767;41.0266002217799
"1128";240480;0.112351314603216;0;2.09475131493253;17.4953670257876
"1129";240485;0.0630004862594585;0;4.81775279063094;36.8375044199112
"1130";240490;0.0874651069807147;0;4.08400163045911;44.0348490201532
"1131";240500;0.111463609159938;0;5.35537022171233;165.429519253679
"1132";240510;0.0836996676376522;0;0;15.5007069388419
"1133";240520;0.102118646091284;0;4.70076468785567;17.346614146887
"1134";240530;0.0948721706548654;0;5.81026219072238;59.0791685457751
"1135";240540;0.0849773043487925;0;4.70731750494469;27.075506640563
"1136";240550;0.101072345859352;0;6.43259781542071;10.3022572848021
"1137";240560;0.0785316958020921;0;1.7662192898621;44.5647898829153
"1138";240570;0.114101502234888;0;1.2247384928164;33.7145888016973
"1139";240580;0.0785697422946039;0;7.12768603738926;48.5998536983136
"1140";240590;0.0949277077988979;0;2.07977604971497;30.1112585485353
"1141";240600;0.129385568169244;0;2.46020616527665;50.6396905682832
"1142";240610;0.102084168513208;0;0;19.5709680528632
"1143";240615;0.103680031969816;0;5.57956459106864;86.7588091664613
"1144";240620;0.0796538156969371;0;7.31536838880726;63.6807632605157
"1145";240630;0.0879008152545726;0;6.07477719374011;63.6003763636826
"1146";240640;0.103486155128221;0;5.61927418588408;24.4697913213329
"1147";240650;0.0804455271980337;0;0;87.7868657190503
"1148";240660;0.0858240314162893;0;6.02496526516237;103.528460216358
"1149";240670;0.0960505644990116;0;0;16.5645667836689
"1150";240680;0.105682930188061;0;0.60960406825371;36.5176521184846
"1151";240690;0.0893024231983419;0;2.13538786117416;128.220878730077
"1152";240700;0.0902781345774931;0;3.41086443288848;60.5264105426133
"1153";240710;0.0662144990985796;0;6.38907767874946;156.330622711197
"1154";240720;0.0738919432626916;0;6.91896835173628;40.737673835486
"1155";240725;0.0974548364420603;0;3.32765832683541;124.42526039223
"1156";240730;0.0940079940508581;0;2.5218937740981;24.1762628322501
"1157";240740;0.112374405817004;0;2.01706843308073;51.2911296794599
"1158";240750;0.0614092224863195;0;7.39100499810512;92.2885967501457
"1159";240760;0.0808088157808901;0;4.54018808602259;33.8142437320029
"1160";240770;0.099584263683217;0;7.42144281121334;137.385360157637
"1161";240780;0.0826269777630434;0;6.29975854743604;105.268887952703
"1162";240790;0.0809758986364942;0;7.09678349376869;29.5638395463264
"1163";240800;0.0646129072663019;15.4685282704168;4.37174673140653;140.080616042993
"1164";240810;0.0712731231829374;15.7218121480972;6.84569931575168;5242.74048542123
"1165";240820;0.0642845711674082;0;6.45141614449295;88.5873150504194
"1166";240830;0.0941347140395131;0;8.59851389018265;134.096622463606
"1167";240840;0.122994903053372;0;4.1582701596136;30.2613869802366
"1168";240850;0.117684613747606;0;1.1456186292864;19.0039887840133
"1169";240860;0.0971624044297162;0;3.29047123994739;51.996559773928
"1170";240870;0.110353110602665;0;4.06895282845295;9.88220680872828
"1171";240880;0.0864560260599246;0;8.17515685053454;22.5144692585073
"1172";240890;0.0972466917951364;0;1.20777565969713;41.6897919599928
"1173";240895;0.0663715186157533;0;8.1910617375166;71.4044620343223
"1174";240910;0.097603745532011;0;7.15809405679668;310.321095474286
"1175";240920;0.0902189084067005;0;5.54533309807678;74.6087589469853
"1176";240930;0.0946837046846389;0;2.10155115490744;39.7982045215974
"1177";240933;0.0812577215608973;0;6.10261318811571;24.9578722047639
"1178";240940;0.0845298726724749;19.7407383036126;2.55468202251337;116.106770683069
"1179";240950;0.0648451277070403;0;8.94666244435691;14.8078149090958
"1180";240960;0.0873203885310423;0;7.12583715770349;8.40042714036307
"1181";240970;0.100976112817564;0;0;7.11620511044287
"1182";240980;0.0930607723760163;0;7.73072148162192;76.6288893040247
"1183";240990;0.0829119802436874;0;6.09588024510739;35.7496474899615
"1184";241000;0.0995850136180483;0;2.60049467187536;46.0273309952836
"1185";241010;0.0773048596400553;0;6.74780028503795;66.3799202260407
"1186";241020;0.106003458673598;0;2.10203266558762;71.1196321805659
"1187";241025;0.0570872613425805;0;6.60750555174108;18.7273175228451
"1188";241030;0.0855738163216115;0;5.64996876114046;47.1915380690359
"1189";241040;0.075611520677725;0;7.16147147571492;18.8699449130864
"1190";241050;0.101212213289912;0;2.6054558244965;64.7697204433025
"1191";241060;0.111245558978423;0;2.25224464331765;31.9167008084099
"1192";241070;0.09415401572823;0;2.13859599034638;27.8487380426495
"1193";241080;0.11559879821209;0;2.39817951528351;32.8556039529764
"1194";241090;0.0870402952444329;0;5.98615951708968;30.5606591425213
"1195";241100;0.0931506011753835;0;0.658689208475134;28.8814259881168
"1196";241105;0.0697565326919914;0;5.50515809377917;24.0368435036755
"1197";241110;0.0929783605586721;0;5.99771120899769;28.6783934376714
"1198";241120;0.0838656532099278;0;0.768804230729682;63.032949150805
"1199";241140;0.107043469478776;0;0;9.08820483750116
"1200";241142;0.0993413814679397;0;1.18721840663418;14.1717488575023
"1201";241150;0.0852363824452138;0;5.54990287669966;79.6726473186707
"1202";241160;0.0814339558717655;0;0;9.62041272886574
"1203";241170;0.0841343531225151;0;4.84751322571521;23.0638618998208
"1204";241180;0.0878910427309661;0;1.19935834328634;8.83472171739276
"1205";241190;0.0909482016864569;0;1.92848967438416;55.5643752976663
"1206";241200;0.0569337526140627;0;6.57485405147802;404.731785428343
"1207";241210;0.122702239213897;0;2.16015380295077;22.3059734089982
"1208";241220;0.0781208008431082;0;6.37806132447981;150.489504701935
"1209";241230;0.0942119293904209;0;5.35409033031817;37.6207437374492
"1210";241240;0.0783000947765456;0;1.16113899994968;26.3717371995072
"1211";241250;0.0913917855750083;0;2.38939321801709;140.645960789976
"1212";241255;0.0680624156443546;0;8.69281629162123;22.0909318474704
"1213";241260;0.0962828221932299;0;5.71312665618365;72.521576375169
"1214";241270;0.103345575106894;0;5.97382342741103;30.8035874347588
"1215";241280;0.120060746283168;0;4.32071340614049;17.5058249715946
"1216";241290;0.123095860882398;0;5.98257344612693;12.818446877699
"1217";241300;0.104453615917133;0;0;32.3379689308806
"1218";241310;0.0877083517512813;0;5.75149817250784;39.6650391137712
"1219";241320;0.0648777280270532;0;6.41694009961424;168.390804597701
"1220";241330;0.104605410806885;0;7.13668422960051;59.7549364573416
"1221";241335;0.0707714216902795;0;6.09754481032659;19.0087401510058
"1222";241340;0.0930712733812548;0;3.38629753515165;14.3404291637921
"1223";241350;0.0920743914015688;0;5.57647767364222;32.4849625810055
"1224";241355;0.110279492581733;0;2.17743954883453;39.0929519918284
"1225";241360;0.0783535347662911;0;4.08400163045911;17.7320240734875
"1226";241370;0.0929209998175515;0;5.60316842907401;25.6774229817855
"1227";241380;0.0726706931682032;0;1.9782237133633;20.5088119394325
"1228";241390;0.0781815221533869;0;6.6575367560817;34.7516283182831
"1229";241400;0.0780437350379374;0;5.34680774880076;45.8961247069081
"1230";241410;0.0965578934759268;0;3.20509488813353;47.9051821648761
"1231";241415;0.0771054806612783;0;0;85.8130579380361
"1232";241420;0.0588022772433585;0;6.46176475886652;135.527853525516
"1233";241430;0.114056224899599;0;1.24024982765695;17.7696078431373
"1234";241440;0.0686842750925156;0;8.353352413362;44.742367310776
"1235";241445;0.0763811196328966;0;4.11763916053869;12.1276397804447
"1236";241450;0.0901325880096044;0;2.03066301147325;49.5870477189303
"1237";241460;0.0816928578979268;0;4.38455606846389;16.625054401356
"1238";241470;0.118543315229465;0;5.97008277071232;75.463650872269
"1239";241475;0.0698216128612483;0;2.34225559213523;57.9299367503944
"1240";241480;0.0792757984074175;0;6.16016887076264;146.480915758318
"1241";241490;0.0831085452213994;0;2.10834578135822;45.1655454425537
"1242";241500;0.0578895338644642;0;8.21704641095577;66.0147725365117
"1243";250010;0.0890040128510304;0;3.05971804698197;42.0463291704943
"1244";250020;0.114968921659991;0;4.43059258812703;15.8443944517601
"1245";250030;0.100783319438236;0;6.43668902727353;88.8717084121203
"1246";250040;0.0969871435900252;0;6.90026433113751;160.563050768151
"1247";250050;0.0920389801417091;0;6.63861069735515;129.012850100125
"1248";250053;0.101324006478977;0;5.01940294497229;17.6607636110179
